4400570880,-71.17987066074402,41.610376188141196
4400545460,-71.28091597631942,41.52069267473079
4400500000,-71.30263602266591,41.410253905265996
4400754640,-71.37442385140724,41.87427251349157
4400759000,-71.41860049409544,41.822876329942986
4400720080,-71.41976507989955,41.97028505642373
4400752480,-71.55120341497414,41.97263799511802
4400780780,-71.49930588565893,42.000997081779154
4400741500,-71.45048231806919,41.91694217562808
4400105140,-71.31929370949283,41.7342403714372
4400109280,-71.2732870198049,41.67612732725068
4400173760,-71.25766979716485,41.7242286100235
4400542400,-71.1679916848657,41.508664893529186
4400549960,-71.3229206301003,41.48199007317488
4400557880,-71.2908752666448,41.60451477821427
4400536820,-71.36910311339258,41.52259260898879
4400714140,-71.39348188232896,41.889928043275745
4400751760,-71.45748353101526,41.86146503670055
4400766200,-71.53104116867092,41.90136648885959
4400722960,-71.35814991364043,41.80051945085467
