42045630,-75.39059088930249,39.843382452485784
42045640,-75.40311389082038,39.85074176095937
42045960,-75.25878052027913,39.92087263535553
42045860,-75.26496344254173,39.89501021003532
42045870,-75.26319605029283,39.90162656840625
42045650,-75.39330380215196,39.85810196166735
42045305,-75.35318758966557,39.84745906630328
42045660,-75.39295065393868,39.85502642789772
42045880,-75.29200591687791,39.91052820766879
420452020,-75.2526153698672,39.963734755560495
420452050,-75.37055910286033,39.89778821065322
42045670,-75.39402068655558,39.85210464727241
42045180,-75.36485829737235,39.86922225051122
42045210,-75.3668545466706,39.8604813293903
42045930,-75.26849355545143,39.922222795943235
42045940,-75.26234755252352,39.925831038605146
42045970,-75.25505460464687,39.91496661230135
420453390,-75.27599133223832,39.96284900129353
42045220,-75.37058185126159,39.86827895618373
42045370,-75.36708177313663,39.85076945591889
420451000,-75.26261979785355,39.944114453397205
420451010,-75.34263790966871,39.863634254230675
420452040,-75.36126185125006,39.882863153623596
420453430,-75.28761986674057,39.969204235435214
420453370,-75.2748788970211,39.9569997830989
420453380,-75.27845098099263,39.95946502579615
420453410,-75.27609270994938,39.967022169069416
420453420,-75.27965135365226,39.970114822086146
42045250,-75.37135483795012,39.86281050315054
42045260,-75.36215143149201,39.85702258345292
42045270,-75.35525207259937,39.86195530558445
42045280,-75.35588402809846,39.85776727255795
420451050,-75.27425646566833,39.88845304370275
420451060,-75.28261758942682,39.88832710599661
420451080,-75.28344129501787,39.88343976152843
420452060,-75.3729664337059,39.90689302753566
420452070,-75.37017463536115,39.91683585410477
420452080,-75.37457893713511,39.877655482557095
420452980,-75.2937791207045,39.85558774963157
420453400,-75.2701588345851,39.96077932902384
420453440,-75.28994008282785,39.9656588889508
420453450,-75.28280089355998,39.96229864075606
420453460,-75.28436370476858,39.96467830611967
42045310,-75.36126677615461,39.85366867736789
42045330,-75.35475581333421,39.85490998136374
42045340,-75.35035976060513,39.85488162816896
42045350,-75.34878071585088,39.85874920501276
420451120,-75.29263588628201,39.89498024787809
420451520,-75.27081924552556,39.9349038807075
420451580,-75.27435405490712,39.94660778562176
420451590,-75.2692196600362,39.94572414602741
420451600,-75.27057869980165,39.94914498993256
420451610,-75.26992985627368,39.93770457964353
420452090,-75.37700876164472,39.88472834373283
420452910,-75.34363616264632,39.90087053473275
420452920,-75.34925213092798,39.907768094626654
420453445,-75.27153171416488,39.96591786250732
420453480,-75.27154967863538,39.95433990062141
42045360,-75.36468814450541,39.838932678690774
42045380,-75.3712729745967,39.84654118202065
42045395,-75.36863228351093,39.84310675029644
42045410,-75.37283297752029,39.85208167981554
42045980,-75.25130866291072,39.9184943236377
42045990,-75.2586199118356,39.94379865871003
420451620,-75.28580838779678,39.94321727937401
420452930,-75.35052962547445,39.896216765788445
420452950,-75.3073360981576,39.85870685059451
420452960,-75.25515586574406,39.86418409693049
420453510,-75.27652878842144,39.95116329176961
42045420,-75.37527741961236,39.850722001328876
42045430,-75.3741513127315,39.84009864470955
42045440,-75.37838177238345,39.84793388322973
420451020,-75.33357436118463,39.85601043067973
420451040,-75.28061870054573,39.90362932862397
420451070,-75.28701309909808,39.88890633807001
420452470,-75.31960560526164,39.86470395294925
420453570,-75.25643779433952,39.957112040190886
420453560,-75.25365760080807,39.95420125493021
420453610,-75.25870392766342,39.94949513427805
